Contractor,Contract_Number,Effective_Date,Contract Line Item Number (CLIN),UNSPSC Code (Version 11),Manufacturer_Part_Number,Manufacturer,SKUNum_ItemNum,Item_Name,Item_Description,Unit_of_Measure,Quantity_in_Unit_of_Measure,List_Price_MSRP,Contract_Unit_Price,Contract_Discount,Front_End_Category,Category,Sub_Category,defaultImageId,NewImageName,AmazonProductID,AmazonNumOfStars,IS DUPLICATE,popular
TIG,1-13-70-02B,11/4/2016,2004d,81110000,"804-2167, 804-2169, 935-
8283",DELL,"804-2167, 804-2169, 935-
8283",4 Year Hardware Service with In-Home/Onsite Service After Remote Diagnosis,4 Year Hardware Service with In-Home/Onsite Service After Remote Diagnosis,EACH,1,$516.66 ,$356.50 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Ultralight Laptop,13131,107,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2005d,81110000,"804-2167, 804-2170,933-
9854",DELL,"804-2167, 804-2170,933-
9854",5 Year Hardware Service with In-Home/Onsite Service After Remote Diagnosis,5 Year Hardware Service with In-Home/Onsite Service After Remote Diagnosis,EACH,1,$619.23 ,$427.27 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Ultralight Laptop,13131,107,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2006d,81110000,"997-8317, 997-8328, 997-
8334, 935-8283",DELL,"997-8317, 997-8328, 997-
8334, 935-8283",4 Years Hardware Service with In-Home/Onsite Service After Remote Diagnosis,4 Years Hardware Service with In-Home/Onsite Service After Remote Diagnosis,EACH,1,$475.66 ,$328.21 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Standard Laptop,13131,102,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2007d,81110000,"997-8317, 997-8328, 997-
8335,933-9854",DELL,"997-8317, 997-8328, 997-
8335,933-9854",5 Years Hardware Service with In-Home/Onsite Service After Remote Diagnosis,5 Years Hardware Service with In-Home/Onsite Service After Remote Diagnosis,EACH,1,$588.23 ,$405.88 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Standard Laptop,13131,108,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2008b,81110000,"804-2238, 804-2240,935-
8283",DELL,"804-2238, 804-2240,935-
8283","Ultralight 14"" 4 Year Hardware Service with Onsite Service After Remote Diagnosis","Ultralight 14"" 4 Year Hardware Service with Onsite Service After Remote Diagnosis",EACH,1,$475.66 ,$328.21 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Ultralight Laptop,13131,101,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2009b,81110000,"804-2238, 804-2241,933-
9854",DELL,"804-2238, 804-2241,933-
9854","Ultralight 14"" 5 Year Hardware Service with Onsite Service After Remote Diagnosis","Ultralight 14"" 5 Year Hardware Service with Onsite Service After Remote Diagnosis",EACH,1,$588.23 ,$405.88 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Ultralight Laptop,13131,109,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2010,81110000,988-5542,DELL,988-5542,2 Years Extended Battery Service for Years 2 and 3 of System Life,2 Years Extended Battery Service for Years 2 and 3 of System Life,EACH,1,$89.00 ,$,0.31,Services,Service Options/Upgrades,Service Options/Upgrades All Laptops,13131,102,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2011,81110000,"997-8380, 997-8381, 997-
8382, 997-8383, 997-8317,
997-8366",DELL,"997-8380, 997-8381, 997-
8382, 997-8383, 997-8317,
997-8366",3 Years ProSupport Plus with Next Business Day Onsite Service,3 Years ProSupport Plus with Next Business Day Onsite Service,EACH,1,$541.00 ,$,0.35,Services,Service Options/Upgrades,Service Options/Upgrades Standard Laptop,13131,103,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2012,81110000,"998-0538, 998-0547, 998-
0548,998-0549,998-0550",DELL,"998-0538, 998,0547, 998-
0548,998-0549,998-0550","Ultralight 12"" 3 Year ProSupport Plus with Next Business Day Onsite S","Ultralight 12"" 3 Year ProSupport Plus with Next Business Day Onsite S",EACH,1,$,$,0.35,Services,Service Options/Upgrades,Service Options/Upgrades Ultralight Laptop,13131,102,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2013,81110000,"804-2238, 804-2244",DELL,"804-2238, 804-2244","Ultralight 14"" 3 Year Prosupport warranty","Ultralight 14"" 3 Year Prosupport warranty",EACH,1,$427.00 ,$,0.35,Services,Service Options/Upgrades,Service Options/Upgrades Ultralight Laptop,13131,107,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2014,81110000,"804-2238, 804-2256, 804-
2257, 804-2258, 804-2259",DELL,"804-2238, 804-2256, 804-
2257, 804-2258, 804-2259","Ultralight 14"" 3 Year ProSupport Plus with Next Business Day Onsite Service","Ultralight 14"" 3 Year ProSupport Plus with Next Business Day Onsite Service",EACH,1,$541.00 ,$,0.35,Services,Service Options/Upgrades,Service Options/Upgrades Ultralight Laptop,13131,107,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2015,81110000,"804-2238, 804-2264, 804-
2265, 804-2266, 804-2267",DELL,"804-2238, 804-2264, 804-
2265, 804-2266, 804-2267","Ultralight 14"" 4 Year ProSupport Plus with Next Business Day Onsite Service","Ultralight 14"" 4 Year ProSupport Plus with Next Business Day Onsite Service",EACH,1,$702.00 ,$,0.35,Services,Service Options/Upgrades,Service Options/Upgrades Ultralight Laptop,13131,108,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1045,81110000,980-5714,DELL,980-5714,"Keep Your Hard Drive, 5 Year","Keep Your Hard Drive, 5 Year",EACH,1,$30.00 ,$19.50 ,0.35,Services,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,109,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1046,81110000,980-9314,DELL,980-9314,"Keep Your Hard Drive, 5 Year","Keep Your Hard Drive, 5 Year",EACH,1,$30.00 ,$19.50 ,0.35,Services,Options/Upgrades,"Options/Upgrades Standard, Power and Ultralight Laptop",13131,108,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1047,81110000,981-2233,DELL,981-2233,"Keep Your Hard Drive, 4 Year","Keep Your Hard Drive, 4 Year",EACH,1,$25.00 ,$16.25 ,0.35,Services,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,106,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1048,81110000,981-5693,DELL,981-5693,"Keep Your Hard Drive, 4 Year","Keep Your Hard Drive, 4 Year",EACH,1,$25.00 ,$16.25 ,0.35,Services,Options/Upgrades,"Standard, Power and Ultralight Laptop",13131,108,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1049,81110000,983-8332,DELL,983-8332,"Keep Your Hard Drive, 3 Year","Keep Your Hard Drive, 3 Year",EACH,1,$20.00 ,$13.00 ,0.35,Services,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,102,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1050,81110000,984-1892,DELL,984-1892,"Keep Your Hard Drive, 3 Year","Keep Your Hard Drive, 3 Year",EACH,1,$20.00 ,$13.00 ,0.35,Services,Options/Upgrades,"Standard, Power and Ultralight Laptop",13131,107,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1095,43211500,583-BCUS,DELL,583-BCUS,82 Key Internal Backlight English Keyboard,82 Key Internal Backlight English Keyboard,EACH,1,$50.00 ,$32.50 ,0.35,Peripherals,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,106,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1100,43211500,583-BCUH,DELL,583-BCUH,82 Key Internal Backlight English Keyboard,82 Key Internal Backlight English Keyboard,EACH,1,$50.00 ,$32.50 ,0.35,Peripherals,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,109,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1107,43211500,580-ACLF,DELL,580-ACLF,"Internal Dual Pointing Backlit Keyboard, English","Internal Dual Pointing Backlit Keyboard, English",EACH,1,$50.00 ,$32.50 ,0.35,Peripherals,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,108,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1102,43211500,"490-BCPK, 490-BCQJ",DELL,"490-BCPK, 490-BCQJ",Nvidia® Quadro® M2000M w/4GB GDDR5,Nvidia® Quadro® M2000M w/4GB GDDR5,EACH,1,$614.29 ,$399.29 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,103,B00UPHAT2C,0,,FALSE
TIG,1-13-70-02B,11/4/2016,3001,81110000,TIG-AIN-NBK,TIG,TIG-AIN-NBK,Asset Information via Internet,Asset Information via Internet,EACH,1,$,$,0.23,Services,Value Added Services,Value Added Services All Laptops,13131,102,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,3003,81110000,TIG-DIS-NBK,TIG,TIG-DIS-NBK,Take-Back Services,Take-Back Services,EACH,1,$,$,0.23,Services,Value Added Services,Value Added Services All Laptops,13131,101,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,*Non-Core,81110000,TIG-DLG-NBK,TIG,TIG-DLG-NBK,Deployments & Logistics Services,Deployments & Logistics Services,EACH,1,$,$,0.23,Services,Value Added Services,Value Added Services All Laptops,13131,102,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,3006,81110000,TIG-IMG-NBK,TIG,TIG-IMG-NBK,Imaging,Imaging,EACH,1,$,$,0.23,Services,Value Added Services,Value Added Services All Laptops,13131,103,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,3002,81110000,TIG-ATG-NBK,TIG,TIG-ATG-NBK,Asset Tagging Services - Customer Provided Tags,Asset Tagging Services - Customer Provided Tags,EACH,1,$,$,0.23,Services,Value Added Services,Value Added Services All Laptops,13131,110,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1007,43211500,313-7362,DELL,313-7362,USB Powered External Speakers,USB Powered External Speakers,EACH,1,$19.99 ,$12.99 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,105,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1008c,43211500,429-AAUX,DELL,429-AAUX,USB External DVD+/-RW Drive,USB External DVD+/-RW Drive,EACH,1,$59.99 ,$38.99 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard and Ultralight Laptop,13131,103,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1010a,43211500,NA,DELL,NA,Integrated Microphone (INCLUDED IN BASE),Add Integrated Microphone (INCLUDED IN BASE),EACH,1,$                -,$             -,0.35,Components,Options/Upgrades,Options/Upgrades Power Laptop,13131,103,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1011a,43211500,NA,DELL,NA,Integrated Microphone (INCLUDED IN BASE),Add Integrated Microphone (INCLUDED IN BASE),EACH,1,$                -,$             -,0.35,Components,Options/Upgrades,Options/Upgrades Standard Laptop,13131,109,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1015a,43211500,NA,DELL,N/A,Included in Base,Included in Base,EACH,1,$                -,$             -,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,101,N/A,0,Unknown,FALSE
TIG,1-13-70-02B,11/4/2016,1016c,43211500,370-ACDE,DELL,370-ACDE,"4Gb (8GB Total) 2x4GB, 2133MHz DDR4 Memory","Add 4Gb (8GB Total) 2x4GB, 2133MHz DDR4 Memory",EACH,1,$180.00 ,$117.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,105,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1020c,43211500,"379-BCFY, 391-BCDQ",DELL,"379-BCFY, 391-BCDQ","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W) vPro","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W) vPro",EACH,1,$500.00 ,$325.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Standard Laptop,13131,107,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1021b,43211500,379-BCFY,DELL,379-BCFY,"Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W)","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W)",EACH,1,$400.00 ,$260.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,107,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1024a,43211500,319-BBCW,DELL,319-BBCW,Integrated Microphone (Remove Webcam),Add Integrated Microphone (Remove Webcam),EACH,1,$                -,$             -,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,101,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1028a,43211500,631-AARN,DELL,631-AARN,Upgrade to Intel vPro Technology,Upgrade to Intel vPro Technology,EACH,1,$30.00 ,$19.50 ,0.35,Services,Options/Upgrades,Options/Upgrades Power Laptop,13131,102,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1029c,43211500,346-BBRJ,DELL,346-BBRJ,Fingerprint Reader/Smartcard Reader,Fingerprint Reader/Smartcard Reader,EACH,1,$30.00 ,$19.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Power Laptop,13131,109,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1030b,43211500,631-AARD,DELL,631-AARD,Upgrade Intel vPro™ Technology’s Advanced Management Features,Upgrade Intel vPro™ Technology’s Advanced Management Features,EACH,1,$30.00 ,$19.50 ,0.35,Services,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,110,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1031b,43211500,346-BBRE,DELL,346-BBRE,fingerprint reader/Smartcard Reader,Add fingerprint reader/Smartcard Reader,EACH,1,$70.00 ,$45.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,102,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1032b,43211500,631-AAQU,DELL,631-AAQU,Intel vPro Technology Enabled,Intel vPro Technology Enabled,EACH,1,$27.14 ,$17.64 ,0.35,Services,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,104,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1036c,43211500,400-AHCC,DELL,400-AHCC,256GB Solid State Drive,256GB Solid State Drive,EACH,1,$320.00 ,$208.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,105,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1038b,43211500,400-AJBG,DELL,400-AJBG,256GB  Solid State Drive,256GB  Solid State Drive,EACH,1,$284.29 ,$184.79 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,105,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1041b,43211500,400-AJBO,DELL,400-AJBO,500G 7200 OPAL,500G 7200 OPAL,EACH,1,$84.29 ,$54.79 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,103,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1043c,43211500,391-BCDP,DELL,391-BCDP,Integrated Webcam,Add Integrated Webcam,EACH,1,$30.00 ,$19.50 ,0.35,Accessories,Options/Upgrades,"Options/Upgrades Standard, Power",13131,108,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1053,43211500,A6107465,DELL,A6107465,wireless keyboard,Add wireless keyboard,EACH,1,$29.99 ,$19.49 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,103,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1055c,43211500,370-ACDE,DELL,370-ACDE,8GB (2x4GB) 2133MHz DDR4 Memory,8GB (2x4GB) 2133MHz DDR4 Memory,EACH,1,$180.00 ,$117.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Standard Laptop,13131,107,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1057b,43211500,400-AHCC,DELL,400-AHCC,256GB Solid State Drive,256GB Solid State Drive,EACH,1,$320.00 ,$208.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Power Laptop,13131,101,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1065a,43211500,379-BCFY,DELL,379-BCFY,"Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W)","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W)",EACH,1,$400.00 ,$260.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,105,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1066,43211500,"954-3471,
421-9983",DELL,"954-3471,
421-9983","PS4SW,DDPE,ENTERPRISE EDITION,5YR, DDPE Enterprise
Edition DD","PS4SW,DDPE,ENTERPRISE EDITION,5YR, DDPE Enterprise
Edition DD",EACH,1,$129.00 ,$83.85 ,0.35,Services,Options/Upgrades,Options/Upgrades All Laptops,13131,105,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1067a,43211500,370-ACDF,DELL,370-ACDF,"16GB (2x8GB) DDR4,2133MHz","16GB (2x8GB) DDR4,2133MHz",EACH,1,$330.00 ,$214.50 ,0.35,Components,Options/Upgrades,Options/Upgrades All Laptops,13131,107,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1069a,43211500,555-BCMT,DELL,555-BCMT,Intel® Dual-Band Wireless-AC 8260 Wi-Fi + BT 4.1 Wireless Card (2x2),Intel® Dual-Band Wireless-AC 8260 Wi-Fi + BT 4.1 Wireless Card (2x2),EACH,1,$25.00 ,$16.25 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,108,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1072a,43211500,346-BBPV,DELL,346-BBPV,Smart Card Reader,Smart Card Reader,EACH,1,$30.00 ,$19.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,101,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1073a,43211500,631-AARN,DELL,631-AARN,Upgrade to Intel vPro Technology,Upgrade to Intel vPro Technology,EACH,1,$30.00 ,$19.50 ,0.35,Services,Options/Upgrades,Options/Upgrades Standard Laptop,13131,107,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1076,43211500,A7639742,DELL,A7639742,Displayport to Displayport 6ft Cable M/M,Displayport to Displayport 6ft Cable M/M,EACH,1,$15.99 ,$10.39 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,103,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1079a,43211500,370-ACDD,DELL,370-ACDD,8GB (1x16GB) 2133MHz DDR4 Memory,8GB (1x16GB) 2133MHz DDR4 Memory,EACH,1,$180.00 ,$117.00 ,0.35,Components,Options/Upgrades,Standard and Power Laptops,13131,109,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1080,43211500,"319-BBDS, 320-BBQV, 391 BCFG",DELL,"319-BBDS, 320-BBQV, 391 BCFG",Integrated Webcam,Add Integrated Webcam,EACH,1,$227.14 ,$147.64 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,101,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1081,43211500,400-AHHV,DELL,400-AHHV,M.2 512GB SATA Class 20 Solid State Drive,M.2 512GB SATA Class 20 Solid State Drive,EACH,1,$580.00 ,$377.00 ,0.35,Components,Options/Upgrades,Options/Upgrades All Laptops,13131,101,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1082,43211500,[421-9983][954-3463][391- BCDQ],DELL,[421-9983][954-3463][391- BCDQ],DDPE Enterprise Edition License + ProSupport for Software 3 Year,DDPE Enterprise Edition License + ProSupport for Software 3 Year,EACH,1,$204.00 ,$132.60 ,0.35,Services,Options/Upgrades,Options/Upgrades All Laptops,13131,102,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1086,43211500,346-BBSG,DELL,346-BBSG,Dual Pointing palmrest With Smart Card and Fingerprint Reader,Dual Pointing palmrest With Smart Card and Fingerprint Reader,EACH,1,$30.00 ,$19.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,13131,102,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1087,43211500,631-AARO,DELL,631-AARO,Intel vPro™ Technology’s Advanced Management Features,Intel vPro™ Technology’s Advanced Management Features,EACH,1,$30.00 ,$19.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,13131,106,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1091,43211500,631-AARQ,DELL,631-AARQ,"INTEL VPRO - ME IN,","INTEL VPRO - ME IN,",EACH,1,$30.00 ,$19.50 ,0.35,Services,Options/Upgrades,Options/Upgrades Standard Laptop,13131,101,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1093,43211500,631-AARG,DELL,631-AARG,Intel vPro™ Technology’s Advanced Management Features,Intel vPro™ Technology’s Advanced Management Features,EACH,1,$30.00 ,$19.50 ,0.35,Services,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,110,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1099,43211500,631-AARD,DELL,631-AARD,Intel vPro™ Technology’s Advanced Management Features,Intel vPro™ Technology’s Advanced Management Features,EACH,1,$30.00 ,$19.50 ,0.35,Services,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,110,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1101,43211500,555-BCMV,DELL,555-BCMV,Intel® Tri-Band Wireless-AC 18260 WiGig + Wi-Fi + BT4.1 Wireless C,Intel® Tri-Band Wireless-AC 18260 WiGig + Wi-Fi + BT4.1 Wireless C,EACH,1,$25.00 ,$16.25 ,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,109,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1103,43211500,400-AFGV,DELL,400-AFGV,512GB SSD,512GB SSD,EACH,1,$498.57 ,$324.07 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,101,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,1104,43211500,338-BIFC,DELL,338-BIFC,"Intel Core i7-6920HQ (quad Core 2.90 Ghz, 3.80GHz Turbo, 8B 45W w","Intel Core i7-6920HQ (quad Core 2.90 Ghz, 3.80GHz Turbo, 8B 45W w",EACH,1,$741.43 ,$481.93 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,110,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,3000a,81110000,"365-1245,365-1401",DELL,"365-1245,365-1401",Computrace 3 Year,Computrace 3 Year,EACH,1,$,$,0.23,Services,Value Added Services,Value Added Services All Laptops,13131,106,N/A,0,Duplicate,FALSE
